Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
29-02-2020,UPI,Salary,consultation fee received,49052.55,Income,86b82781-8951-4a4d-8150-7f4c589ebd72
29-02-2020,Net Banking,Stocks,nft resale gain,4798.46,Income,52d8e21d-5377-41bb-ba91-f8112fd8a96c
01-03-2020,Net Banking,Financial Dues,car loan emi,8633.11,Expense,64f5fd2e-f130-45a8-ace1-0b101a609457
01-03-2020,Cash,Stocks,bonus shares credited,1277.3,Income,1338bb97-e1aa-47a6-9634-c4a25593a51a
01-03-2020,UPI,Side Hustle,event photography payment,3591.61,Income,95ede137-4ca0-4dae-9857-3156c990972e
01-03-2020,Net Banking,Salary,employee referral bonus,32951.32,Income,23041357-5efa-4df2-944e-c81202153d38
01-03-2020,UPI,Domestic Help,plumber fee,3896.78,Expense,25b6b112-bed3-42e5-9cdd-bf0bb5b9825c
01-03-2020,UPI,Transportation,car maintenance,568.97,Expense,880250fc-0250-4d3d-89f5-bd6d969e499f
01-03-2020,UPI,Communication,apple music subscription,228.39,Expense,f5cc3fde-88a1-45ea-86f4-e85f0822d6a1
01-03-2020,Credit Card,Education,library membership,3905.97,Expense,22ded6c3-166d-4dec-bc22-cc3b4e4ff5d7
01-03-2020,Net Banking,Rent,advance rent received,14513.34,Income,9c653c07-386b-494c-bcf7-85c50c297689
01-03-2020,Net Banking,Rent,monthly rent for PG,11268.11,Expense,9e099833-b6be-4db0-8146-7728ef8194bd
02-03-2020,Net Banking,Financial Dues,overdue payment penalty,14619.6,Expense,9c844070-ce6d-4a17-9393-0ef83e6d5560
02-03-2020,Debit Card,Education,e-learning subscription,1286.82,Expense,561e106c-569f-4e93-9f74-630457caa6f0
02-03-2020,Debit Card,Communication,zee5 subscription,1337.49,Expense,3cfd0c31-130c-4ca3-9cfa-b3bac9b88379
02-03-2020,UPI,Miscellaneous,visa application fee,1283.09,Expense,99ff5d43-bd08-42cb-b088-6376c2684d33
02-03-2020,UPI,Transportation,bike,83.27,Expense,64954590-f468-4c3a-ae6e-428a2a1c22a3
02-03-2020,Net Banking,Rent,security deposit for flat,15250.33,Expense,f0fe1757-37c6-4e72-b9ed-e6bf54695d44
02-03-2020,Debit Card,Utilities,iron box,1350.85,Expense,b4512f8b-0348-4103-91b5-bbe94ca9ec25
03-03-2020,Net Banking,Rent,rent paid to houseowner,19463.75,Expense,e53dec18-8905-4088-934f-dd4b67eb209e
03-03-2020,UPI,Groceries,cleaning supplies,151.95,Expense,62e26398-b70f-43ce-b7c0-d67b86a2f089
03-03-2020,Debit Card,Transportation,shared cab,1578.7,Expense,1a6ea481-f705-4e73-aa77-217dcec4a8d4
03-03-2020,Credit Card,Utilities,dining table polish,835.88,Expense,2f58fa09-579b-4fbb-91fd-dc7a517f4628
03-03-2020,Credit Card,Education,books,1916.42,Expense,f8941915-9ed2-43a2-be26-a5ccae5cc7b4
03-03-2020,Mobile Wallet,Enrichment,gym membership,856.8,Expense,220bf7da-c6bf-4287-88f6-89f2db99b9c7
03-03-2020,UPI,Domestic Help,festival bonus,3818.61,Expense,59f316cd-9496-4609-9a02-9637c06445d2
03-03-2020,Net Banking,Financial Dues,orphanage donation,19061.55,Expense,e1d4bc6a-346a-4524-ac3e-3059f5e155a3
04-03-2020,Net Banking,Education,digital study materials,3167.01,Expense,a9b8e9fc-f264-4b0f-98d1-1c7358bf0479
04-03-2020,Net Banking,Financial Dues,cheque bounce penalty,11067.26,Expense,927e8f25-0b36-463b-9d3d-3a202e49f6e5
04-03-2020,UPI,Utilities,dilli jal board bill,1239.5,Expense,67035739-c2c2-4e8d-b210-64aef9313c13
04-03-2020,Mobile Wallet,Communication,mobile charger,988.68,Expense,e4d5dedd-8722-48c0-af9f-fd7506f032cf
04-03-2020,Mobile Wallet,Groceries,room freshener,960.92,Expense,64bb8f0c-afa0-4e3b-bc9a-562ff5b1a480
04-03-2020,Net Banking,Rent,rent paid to houseowner,17919.59,Expense,582464d0-4147-46b5-9b6c-e38e57ec3a6f
04-03-2020,Mobile Wallet,Healthcare,specialist consultation fee,570.84,Expense,cbcef7e4-90d6-4b14-8471-f20f26213928
05-03-2020,Net Banking,Rent,monthly rent for PG,24722.98,Expense,63268546-48b8-41c4-a80d-ec3f21a649a9
05-03-2020,Credit Card,Transportation,ola cab ride,2579.97,Expense,b36ddbac-f56b-4428-b90c-fc137a197d42
05-03-2020,Debit Card,Utilities,measuring tape,1831.82,Expense,027f758d-1a76-41c6-a04b-9b87316f2b45
05-03-2020,Mobile Wallet,Communication,earphones,406.45,Expense,6e556bf7-289d-4094-a318-fc5daa2d62c4
05-03-2020,Net Banking,Financial Dues,endowment plan payment,5439.13,Expense,5cd157b7-59ef-459c-91dc-0dec85209aac
06-03-2020,Debit Card,Education,digital study materials,4472.38,Expense,24e71e47-233b-4833-a06e-db05c671163c
06-03-2020,Credit Card,Miscellaneous,scratch card prize,6867.41,Income,2c403f56-9ec0-41b8-ada2-de2179ff5736
06-03-2020,Net Banking,Interest,nsc interest credited,41218.39,Income,941058ca-7188-4079-ad7d-062c40d4a7ea
06-03-2020,UPI,Communication,set-top box replacement,818.25,Expense,0f2737b1-baa6-4104-b70c-6001761174c6
06-03-2020,Debit Card,Transportation,rapido bike ride,752.99,Expense,6220c53d-d9cb-48ab-ae16-6fd14997e01b
07-03-2020,Debit Card,Education,rulers,2993.14,Expense,dfb80d5d-14a3-43e4-91f6-b0c37e528f57
07-03-2020,Cash,Care Essentials,bindi,219.51,Expense,2923fc85-3d3b-4ee5-837d-57b68741a4be
07-03-2020,Net Banking,Interest,fd interest,30058.12,Income,2a32ac62-50b7-4d22-90af-0ce15431b4bd
08-03-2020,Cash,Transportation,suburban train,410.22,Expense,faeb9277-ecc8-4369-a928-b8a023ed503e
08-03-2020,Debit Card,Education,art supplies,1804.12,Expense,bbd63947-51db-428e-aca8-5e2b1e9b5db2
08-03-2020,UPI,Domestic Help,cook fee,4413.72,Expense,9e73cd89-2098-4d47-943e-f94f83edebf1
09-03-2020,Cash,Transportation,engine oil change,89.87,Expense,ff18191b-cb85-4cf3-ab91-8dbefbe2544e
10-03-2020,Net Banking,Interest,epf interest credited,33603.08,Income,390d3a19-d5a6-4c23-8e6f-4af51ef47273
10-03-2020,UPI,Domestic Help,haircutting,2498.51,Expense,41c68c3c-3f6c-48c8-b9e7-4086a333bdca
10-03-2020,Cash,Miscellaneous,key duplication,105.97,Expense,3e6a3b3c-7c6f-44fa-8ebd-8824374d49e7
10-03-2020,Debit Card,Utilities,mixer grinder,1548.08,Expense,d34c1565-8796-4081-b5ce-ca163fb80394
10-03-2020,Debit Card,Transportation,speeding fine,644.93,Expense,3be84696-ab7c-4f13-bc69-d5d371386b7d
10-03-2020,UPI,Communication,hotstar,409.93,Expense,d771a3c9-ac81-4fa9-bf06-951f453575f7
11-03-2020,Debit Card,Groceries,jam,597.85,Expense,07a61ef3-f209-4dc7-808d-ace20fed6109
11-03-2020,Credit Card,Rewards,reward points redemption,976.17,Income,729da338-3aad-459a-b8a1-bd3c6dcc7492
12-03-2020,Cash,Groceries,green tea,500.08,Expense,3e095f6b-e9ad-48af-ad7f-aaa4868feed5
12-03-2020,Mobile Wallet,Care Essentials,pet food,223.56,Expense,f062bfd7-c430-4532-beff-13900a81fce7
13-03-2020,UPI,Transportation,ola cab ride,2335.65,Expense,74ddb46f-a371-4451-8abd-870120e9d7fb
13-03-2020,Mobile Wallet,Enrichment,pilates training,796.97,Expense,fa7fea7a-0906-4ada-a571-2ed976fb8427
13-03-2020,Credit Card,Miscellaneous,courier charges,4856.49,Expense,feb0c56d-a5d8-44a7-8ea9-507d7f7def80
14-03-2020,Credit Card,Healthcare,new bp machine bought,1739.08,Expense,11668292-3bfe-4d12-9096-060fe3253557
14-03-2020,Cash,Transportation,bike servicing,404.81,Expense,482c6cdc-f4ef-453c-9946-f80da3530db8
17-03-2020,Credit Card,Rewards,promo code discount credited,541.64,Income,4ac9610e-9309-4df8-9562-44dbb9c4a252
17-03-2020,Cash,Miscellaneous,dry cleaning expenses,1297.84,Expense,ac26020f-92e3-4e12-a313-48728a8b2e97
17-03-2020,Credit Card,Enrichment,zumba class fees,2423.57,Expense,6c1fda79-1d00-4406-ae42-a1811a5f4c48
17-03-2020,Mobile Wallet,Transportation,shuttle service,131.6,Expense,0ed2a074-18a2-4a38-be71-1f17c8268a44
18-03-2020,Cash,Groceries,aluminium foil,813.17,Expense,72a4f592-b574-4444-9997-484d585e699d
19-03-2020,UPI,Groceries,flour mill,335.52,Expense,457539a3-82b7-4450-8bce-44001f249e8f
19-03-2020,UPI,Care Essentials,wax strips,178.51,Expense,0065a9fa-4f44-428b-9825-f219d1d15bd4
20-03-2020,Credit Card,Transportation,diesel,957.25,Expense,246ece22-8c1f-4140-b5c4-0194b767db5d
21-03-2020,Debit Card,Groceries,water can,547.95,Expense,cf1cdc67-e71b-4e57-9bf0-38691779e3df
21-03-2020,Debit Card,Healthcare,thyroid profile test,2225.88,Expense,98fab522-e276-47bb-90fb-29329e207b37
21-03-2020,Debit Card,Transportation,tram,2128.2,Expense,458dff90-7caf-4171-bae8-2cbd20166efc
21-03-2020,UPI,Discretionary,concert tickets,2986.28,Expense,bdf0fb3e-4097-40f9-959e-be83868f6ae8
22-03-2020,UPI,Transportation,train,328.26,Expense,c7f3c08c-caf4-4bd8-b5ae-84887a10bf96
22-03-2020,Mobile Wallet,Healthcare,lab tests,1139.24,Expense,a1e86fbc-3b55-4802-88df-712208ceba70
22-03-2020,UPI,Gifts,grahpravesh shagun,2906.63,Income,b4e896a5-b733-41f8-b258-d86de6d2ef1c
23-03-2020,Mobile Wallet,Transportation,car servicing,1095.5,Expense,8ed42aae-793a-45c9-a203-a1aaba1f99a0
23-03-2020,Mobile Wallet,Care Essentials,baby diaper,132.48,Expense,5937b26f-48f3-4e8c-8dbe-8e8e7393a106
24-03-2020,Debit Card,Miscellaneous,key duplication,5336.92,Expense,08d5051a-f9c6-497b-90fd-da3598c37213
24-03-2020,Cash,Transportation,vehicle insurance premium,340.52,Expense,fc826591-0b5b-4448-9d4c-2326168891fb
25-03-2020,UPI,Transportation,train ticket booking,54.46,Expense,95e16fd1-fc80-4368-bfd7-66fd2622b0fc
25-03-2020,Mobile Wallet,Side Hustle,old home furniture resale,773.96,Income,de2d18f0-7d49-413a-bcff-99d0b14f2bd5
25-03-2020,Net Banking,Pension,national pension scheme (nps) withdrawal,35666.96,Income,a5fb2acb-a86c-4dc0-895d-5251b0143cc3
26-03-2020,Debit Card,Miscellaneous,money found in old wallet,2065.32,Income,32ad7577-38af-4849-9303-e857164231d4
27-03-2020,Net Banking,Stocks,stock dividend payout,2637.72,Income,45fe4c9d-5b65-4f96-8ee2-073ec4aef0b7
27-03-2020,Debit Card,Transportation,diesel,659.25,Expense,6055458b-dad1-4509-b7eb-d0328350e840
27-03-2020,Credit Card,Enrichment,music class fees,1856.55,Expense,577fdbd6-2c1e-490c-be77-76032e1b48d2
27-03-2020,Credit Card,Salary,salary credited,35049.8,Income,7faab8a6-3fb5-449e-a4a8-a09cfae0ab86
27-03-2020,UPI,Gifts,baby shower cash gift,583.76,Income,edca96f0-3c36-4f59-9f79-c07bddced7ba
28-03-2020,Net Banking,Stocks,debt fund payout,4198.13,Income,26dec931-c543-4d08-b144-545632356459
28-03-2020,Cash,Transportation,car repair,189.25,Expense,bf3baf4e-304f-4791-be7c-1ec05628c8a6
28-03-2020,Net Banking,Rent,rent received with maintenance charges included,10338.8,Income,517f99ec-e57c-4e09-ae25-4862d0bcfddf
28-03-2020,Cash,Healthcare,mouthwash,363.04,Expense,395a5d94-2fa6-4fc6-8e13-a470cbe381ea
29-03-2020,UPI,Side Hustle,small business product sale,4993.53,Income,19c56bbe-7070-499b-b87d-a1a7ed244de6
29-03-2020,Debit Card,Healthcare,first aid kit,1761.39,Expense,401bdf7d-f3fd-4e4b-bb8c-022c36a51a7b
29-03-2020,Mobile Wallet,Transportation,vehicle insurance premium,200.84,Expense,4088ef2a-654d-452a-a74a-33e93bd3558a
29-03-2020,UPI,Gifts,diwali cash gift,3148.68,Income,0618f2a5-aa27-415f-940e-be7fca6b5654
30-03-2020,Cash,Gifts,diwali cash gift,959.61,Income,3ba68097-589a-4e50-a6e8-3e94c63c08ad
30-03-2020,Net Banking,Stocks,stock dividend payout,3860.19,Income,9275edee-b2f1-4aa4-9ff7-8752558befa1
30-03-2020,UPI,Side Hustle,old property resale,9433.11,Income,a784a36d-27c1-4434-bdb8-4fd80854db4f
30-03-2020,Credit Card,Pension,widow pension support,33550.09,Income,97274d1b-285f-4dd4-8b15-50002e326b16
30-03-2020,Credit Card,Transportation,local train,1035.71,Expense,e06f3851-daec-4c99-8518-4209f1d623aa
30-03-2020,Net Banking,Rent,late rent penalty received,13391.15,Income,94280bcc-e88f-4336-bc8f-8ebae4dd7703
30-03-2020,Cheque,Salary,shift allowance,56885.49,Income,652954fd-adc6-481c-bc87-dfebc73af1e6
31-03-2020,Credit Card,Transportation,rickshaw,606.63,Expense,c027ad85-3fe1-4e22-a4e1-61fca337b8f4
31-03-2020,Credit Card,Enrichment,abacus class,960.27,Expense,13043a20-92d6-4ae6-8d8b-f13b0178d1e3
01-04-2020,Net Banking,Financial Dues,notary service fee,6916.85,Expense,b3250a4b-656e-440f-9442-bbb83a5220b2
01-04-2020,UPI,Stocks,defi staking reward,1695.57,Income,e1ff4be0-0569-4a50-9992-8c8c498eeaf7
01-04-2020,Credit Card,Pension,national pension scheme (nps) withdrawal,38006.13,Income,5a86042a-5247-4db4-b90b-c4e5c309cb56
01-04-2020,Mobile Wallet,Side Hustle,homemade candle sale,1168.77,Income,c198ddb4-e982-47dc-8f01-6330217f64fc
01-04-2020,Cheque,Salary,employee referral bonus,90387.66,Income,7b4a4504-d80b-4700-822f-a580827098dd
01-04-2020,Net Banking,Education,reference books,3155.18,Expense,d1a6213a-6689-459a-bec9-1e54507c31f7
01-04-2020,Mobile Wallet,Communication,earphones,626.4,Expense,bec3a5f7-8e8c-4350-a19f-00705ee010a7
01-04-2020,Credit Card,Utilities,vacuum cleaner,1697.89,Expense,a2927060-7e10-4fd7-829d-8bd3ef48250b
01-04-2020,Net Banking,Rent,security deposit received,12843.12,Income,15d6a48c-197a-4dff-ac53-aa0ae169ccc6
01-04-2020,Net Banking,Rent,security deposit for flat,15752.66,Expense,b6ee07a1-c567-403d-b582-c24ced28cb95
01-04-2020,UPI,Domestic Help,festival bonus,4646.94,Expense,cff01194-ce4f-431f-89fd-819a49316d65
02-04-2020,Credit Card,Education,rulers,4232.59,Expense,1da70975-1031-43e5-9b32-2022b581d2a2
02-04-2020,UPI,Domestic Help,festival bonus,2346.4,Expense,6d68e6f2-0d2e-4906-adad-ad65fd616f79
02-04-2020,Mobile Wallet,Communication,amazon prime video,737.02,Expense,e6e34085-6d0f-4b06-b3dc-d3eb3112992a
02-04-2020,Net Banking,Financial Dues,recurring deposit contribution,7438.9,Expense,d6ce67c0-1721-4947-baba-d071b9784cdf
02-04-2020,UPI,Groceries,milk,156.62,Expense,b08964b5-30f8-4108-8cd5-3bb9432d12f9
02-04-2020,Net Banking,Rent,monthly rent for hostel,15946.68,Expense,8f5910e1-ea99-4d62-886f-20ea479a326e
02-04-2020,Debit Card,Utilities,sofa repair,845.55,Expense,1378a26e-57d2-49f6-9a21-ec1a485de79a
02-04-2020,Debit Card,Miscellaneous,insurance claim settlement,5141.78,Income,6a097647-f4f0-457d-9782-90dd94937254
03-04-2020,Net Banking,Financial Dues,recurring deposit contribution,10681.75,Expense,21f8a970-b270-4b34-be77-077aaa9ce9f8
03-04-2020,UPI,Domestic Help,car cleaner fee,3402.05,Expense,4451d3b1-461c-4309-9bf4-ae78d805e300
03-04-2020,Net Banking,Education,drawing book,6049.79,Expense,888cb019-8d31-4911-b22d-f2a04d21d54e
03-04-2020,Mobile Wallet,Care Essentials,clinicplus shampoo,168.64,Expense,1e34d7c8-7294-4a4f-8fb3-4333850cf1de
03-04-2020,Debit Card,Utilities,new hp printer,1229.63,Expense,c0f3c9c1-322c-4dcd-ac34-1a132f9b945b
03-04-2020,Credit Card,Communication,set-top box replacement,1147.8,Expense,fb4c2b6d-feef-4e9c-a98e-67625bb68084
03-04-2020,Net Banking,Rent,monthly rent for PG,14990.13,Expense,2167f735-cfab-441a-a7ba-f043a1f82462
04-04-2020,UPI,Groceries,sugar,383.94,Expense,31a5eaa9-ce6d-4fe2-97a3-8a91b51f4dce
04-04-2020,Credit Card,Healthcare,ct scan,2813.51,Expense,50f14dd4-eb97-48a5-a4b3-410d683e5f93
04-04-2020,Net Banking,Utilities,appliances,3609.23,Expense,995c1579-e1e8-4252-ae07-e7e05aa3745a
04-04-2020,UPI,Communication,webcam purchase,1584.98,Expense,cb465496-84dc-4902-b5a9-2c800baea05b
04-04-2020,Net Banking,Education,college fees,4330.19,Expense,27e71ca1-8531-4ae6-844c-a59fa283572f
04-04-2020,UPI,Domestic Help,gardener fee,3454.22,Expense,55273083-062d-4b20-84ab-7ee24a6ce447
04-04-2020,Net Banking,Financial Dues,insurance premium,6070.14,Expense,b3259495-8485-4a75-a6f6-f1041315024b
04-04-2020,Mobile Wallet,Rewards,cashback offer,398.97,Income,5db48c21-182c-40e9-81fa-983a84acdea4
05-04-2020,Cash,Gifts,rakhi gift cash,1796.09,Income,d1881299-609c-4535-938e-494ca664dc24
05-04-2020,Net Banking,Financial Dues,wire transfer fee,3377.8,Expense,56e9a692-19a3-4920-9b55-5c368cefc07a
05-04-2020,UPI,Domestic Help,maid fees,2107.2,Expense,8371a703-abc3-49ab-87e4-b8397fe4eb88
05-04-2020,Debit Card,Education,practical notebook,6378.68,Expense,e7d6b50f-229e-4854-a471-64ff6425a4c6
05-04-2020,Net Banking,Rent,rent advance payment,27711.2,Expense,47737d7d-2f88-4517-a035-e02ca8ad39a2
05-04-2020,Net Banking,Utilities,gas bill,2300.98,Expense,ed574262-5507-4477-b285-29788752a32e
05-04-2020,Cash,Transportation,puncture repair,428.27,Expense,06ddf433-89ab-4749-acf4-38f07e3c92cd
05-04-2020,UPI,Healthcare,antibiotics,985.72,Expense,4874e58d-64a3-430f-b24b-4807201b939c
05-04-2020,UPI,Communication,internet bill,444.79,Expense,85f82ad8-6a0a-4a4b-91e0-801f11376878
06-04-2020,Debit Card,Education,stationery,1996.11,Expense,3927eb14-8a9f-4938-8b19-3f13e02bd6f8
06-04-2020,Debit Card,Utilities,drill machine,1177.2,Expense,a9773069-e21e-4a72-a1ad-f44fbecb38f1
06-04-2020,Credit Card,Communication,sim card replacement,1753.22,Expense,977cce84-5b3e-4419-8464-dc3201d24d94
07-04-2020,Debit Card,Utilities,curtains purchase,3711.54,Expense,9780ee97-f9a9-4414-a727-a31a3634b914
07-04-2020,Net Banking,Financial Dues,education loan emi,5649.66,Expense,15e6ceef-d533-4c0c-8797-0c2f1e9459a7
07-04-2020,Mobile Wallet,Groceries,tissue rolls,143.39,Expense,84097bf5-55b8-44ad-9019-decaeb7f5701
07-04-2020,Mobile Wallet,Transportation,ev charging,1811.22,Expense,ce7585f4-9929-4b7f-880b-81dbb85bcb03
08-04-2020,Mobile Wallet,Transportation,shuttle service,976.4,Expense,e8f076b7-42a4-4a4e-aa83-e539d29bb0f3
08-04-2020,UPI,Utilities,curtains purchase,1582.88,Expense,cb85f51d-ead1-4176-be4f-e7c168ae7d35
08-04-2020,UPI,Communication,phone case,834.76,Expense,0b8c271a-259d-45c8-aa65-32954bd89ec2
08-04-2020,Net Banking,Financial Dues,notary service fee,5328.66,Expense,ce4415bb-fd38-431d-81f4-5a049c289a15
08-04-2020,Credit Card,Miscellaneous,temple donation,3382.94,Expense,f846a268-6ec0-4025-b00c-3b76f66eca81
08-04-2020,Mobile Wallet,Rewards,reward points redemption,52.16,Income,d0d78741-9555-49c6-ab65-86ebcf66bd13
09-04-2020,Debit Card,Education,placement training,7003.02,Expense,de62a225-f3ff-4690-a2e1-3d89ce4602d9
09-04-2020,Debit Card,Miscellaneous,dry cleaning expenses,2793.05,Expense,3288e490-a5a4-455e-87e7-83e0de21f7fb
10-04-2020,Debit Card,Miscellaneous,dividend payout,2810.46,Income,ae88a370-b2b1-4a70-a9f7-b282903b4a08
10-04-2020,Net Banking,Financial Dues,business loan emi,5765.34,Expense,6454aa85-f9fd-4505-9afe-70116471f339
10-04-2020,Cash,Care Essentials,perfume,140.16,Expense,ecc8ada0-5c72-49c1-b1b5-12c9a61efe04
10-04-2020,UPI,Domestic Help,maid fees,4064.35,Expense,a928667b-db36-4d5b-a7b9-cfc718c9e129
10-04-2020,UPI,Transportation,uber cab,837.02,Expense,db24ced7-7b03-4b58-9260-76a307eb6779
10-04-2020,Net Banking,Rent,monthly rent for hostel,16891.11,Expense,230b3ee6-5c19-441d-9185-8c5a43eeaaf7
10-04-2020,Debit Card,Enrichment,nptel fees,2370.33,Expense,ef10089f-6a80-4919-945a-3fe828bed3b5
11-04-2020,UPI,Groceries,biscuits,386.5,Expense,411db295-2bed-488f-9b9e-d530ed36be7f
11-04-2020,Credit Card,Transportation,bus,1296.04,Expense,2aefbd22-c345-46a3-b091-debc6e9a50f0
11-04-2020,UPI,Gifts,baby shower cash gift,1183.04,Income,d3b8fbba-58d9-45f3-9948-9a22f5ffbe30
12-04-2020,UPI,Transportation,petrol,643.82,Expense,022d2918-b833-4588-aab1-fa4d394cad9b
12-04-2020,Cash,Discretionary,laser hair removal treatment,928.59,Expense,d7ee2281-91aa-42a9-807a-a7064b8f2ae1
13-04-2020,UPI,Transportation,bike,868.12,Expense,e2f98660-0a5a-4cae-b18e-21376fa791cf
14-04-2020,Debit Card,Transportation,rickshaw,1885.39,Expense,ae23ba60-12da-4187-96ea-b7dcdc9a6499
14-04-2020,Mobile Wallet,Enrichment,art workshop fees,582.19,Expense,365cc878-254d-4a11-8031-4e425bfcda57
15-04-2020,Mobile Wallet,Rewards,google pay scratch card win,117.59,Income,660a5948-c68f-4496-9d2a-278bd51f2e32
15-04-2020,Debit Card,Transportation,metro,1102.18,Expense,84d9bd42-3c37-4f11-85ff-1f966f209891
16-04-2020,Cash,Transportation,rapido bike ride,1278.63,Expense,d28eab37-c0e6-4dfc-9705-4dae308ad279
16-04-2020,Credit Card,Miscellaneous,lottery winn,3896.51,Income,e256ac36-0c97-47fd-b715-1974c5631c69
16-04-2020,Cash,Groceries,toiletries,379.02,Expense,293d1a43-b2e3-4b26-ba32-ebb10a3f7541
17-04-2020,UPI,Gifts,baby shower cash gift,1551.19,Income,aabb1e54-41ed-4a8d-8e62-d3a36668e00d
18-04-2020,UPI,Discretionary,new handbag,1320.87,Expense,b9a5d097-4fa2-4358-b468-1a5f7a4b9588
18-04-2020,UPI,Transportation,mechanic fee,121.92,Expense,36f6dc5a-bc2e-4961-a80b-57f56e93f2d3
19-04-2020,Cash,Groceries,baking stuff,423.5,Expense,1ee71597-604c-49fd-b340-9fa02167f9f9
19-04-2020,UPI,Care Essentials,baby powder,298.37,Expense,7bbcedb5-ecd7-42c3-8e30-7e59e522fc66
20-04-2020,Mobile Wallet,Groceries,masala powders,278.48,Expense,aea43e16-fd77-4063-ac88-24f291282f3f
21-04-2020,UPI,Groceries,masala powders,456.88,Expense,c8319ffc-5862-4892-b078-2fa67968e3fb
22-04-2020,Mobile Wallet,Groceries,snacks,741.45,Expense,21f70deb-6928-437d-a9d0-c05bc75519bb
22-04-2020,UPI,Miscellaneous,lottery winn,533.24,Income,7741ff9d-5fd7-4a13-9bee-04905ee9280f
23-04-2020,Credit Card,Miscellaneous,money from old electronics sale,3896.1,Income,27c04baa-da78-456b-8baa-d8a66bc4ea68
24-04-2020,UPI,Transportation,car cleaning,2040.57,Expense,be0837ea-4c9e-440a-ace7-ddf74d176227
24-04-2020,Debit Card,Enrichment,graphic design workshop,568.23,Expense,ee684a68-786e-4c3d-aa59-4ac08d8e30b1
25-04-2020,UPI,Side Hustle,event photography payment,4149.97,Income,12409de5-e097-43e1-8098-932af1a333d1
25-04-2020,Net Banking,Stocks,bonus shares credited,9504.38,Income,7aa1787f-c633-42c1-8fb5-6ba6006e3d4e
25-04-2020,Cheque,Salary,employee referral bonus,71283.03,Income,48f8abf0-e849-4122-aa55-8e578ad74009
26-04-2020,Cash,Groceries,buttermilk,327.74,Expense,c4f3c5d3-e225-4562-840c-1368c1d20f01
26-04-2020,UPI,Healthcare,gynecologist visit,2766.01,Expense,a36379f8-dd82-4fcf-9962-dc56869dc423
26-04-2020,Credit Card,Transportation,battery replacement,707.47,Expense,d2d8d6af-5426-4050-b59a-92a408494609
26-04-2020,Net Banking,Stocks,forex trading gain,7836.94,Income,15c01e26-4fa8-4ec4-bfd8-f89345498b07
26-04-2020,UPI,Gifts,birthday gift card,594.25,Income,970d4e25-17f6-4ca5-a166-fc1048fc0762
27-04-2020,Net Banking,Rent,security deposit received,13767.34,Income,5e935359-3c2f-4021-9b5a-261d8ad3d944
27-04-2020,UPI,Side Hustle,graphic design project,890.55,Income,7fa82945-db4f-4ba4-a9c8-806bfe1367c2
28-04-2020,Debit Card,Miscellaneous,scratch card prize,2601.53,Income,446634f9-0109-4dd9-9def-5cdaa68c8714
