Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
08-06-2020,Credit Card,Utilities,electricity bill,763,Expense,TXN403
09-06-2020,Credit Card,Groceries,dry fruits,568,Expense,TXN404
09-06-2020,UPI,Groceries,atta,188,Expense,TXN405
09-06-2020,Credit Card,Education,college fees,9621,Expense,TXN406
09-06-2020,Mobile Wallet,Healthcare,blood test,390,Expense,TXN407
09-06-2020,Mobile Wallet,Communication,internet bill,287,Expense,TXN408
10-06-2020,Credit Card,Enrichment,subscription fees,922,Expense,TXN409
10-06-2020,Debit Card,Enrichment,sports equipment,951,Expense,TXN410
10-06-2020,UPI,Communication,mobile recharge,480,Expense,TXN411
10-06-2020,Credit Card,Financial Dues,investment deposit,7504,Expense,TXN412
10-06-2020,Credit Card,Utilities,water bill,758,Expense,TXN413
11-06-2020,Debit Card,Communication,landline bill,994,Expense,TXN414
12-06-2020,Mobile Wallet,Miscellaneous,expense reimbursement,240,Income,TXN415
12-06-2020,Mobile Wallet,Groceries,milk,125,Expense,TXN416
12-06-2020,Credit Card,Healthcare,vitamins,813,Expense,TXN417
13-06-2020,Credit Card,Utilities,gas bill,609,Expense,TXN418
13-06-2020,Mobile Wallet,Groceries,honey,156,Expense,TXN419
13-06-2020,Cash,Groceries,bread,181,Expense,TXN420
13-06-2020,Credit Card,Utilities,waste collection,570,Expense,TXN421
14-06-2020,Cash,Miscellaneous,document fees,73,Expense,TXN422
15-06-2020,Debit Card,Communication,cable tv bill,635,Expense,TXN423
15-06-2020,UPI,Groceries,veggies,76,Expense,TXN424
16-06-2020,Debit Card,Financial Dues,car loan EMI,4252,Expense,TXN425
16-06-2020,Cash,Groceries,chocolate,114,Expense,TXN426
16-06-2020,Mobile Wallet,Groceries,curd,226,Expense,TXN427
16-06-2020,Credit Card,Discretionary,hotel booking,537,Expense,TXN428
17-06-2020,UPI,Miscellaneous,survey incentive,361,Income,TXN429
17-06-2020,Debit Card,Stocks,securities profit,817,Income,TXN430
18-06-2020,Mobile Wallet,Groceries,non-veg items,396,Expense,TXN431
18-06-2020,Debit Card,Financial Dues,education loan EMI,7856,Expense,TXN432
18-06-2020,Cash,Transportation,diesel,169,Expense,TXN433
19-06-2020,Cash,Groceries,cornflakes,119,Expense,TXN434
19-06-2020,Credit Card,Education,school supplies,7945,Expense,TXN435
19-06-2020,Credit Card,Domestic Help,cook fees,1213,Expense,TXN436
20-06-2020,Credit Card,Financial Dues,gold loan EMI,4786,Expense,TXN437
20-06-2020,UPI,Domestic Help,driver salary,185,Expense,TXN438
21-06-2020,Mobile Wallet,Rewards,wallet cashback,96,Income,TXN439
22-06-2020,Mobile Wallet,Care Essentials,pet grooming,338,Expense,TXN440
23-06-2020,Cash,Miscellaneous,postage stamps,97,Expense,TXN441
23-06-2020,UPI,Groceries,milk,171,Expense,TXN442
23-06-2020,Debit Card,Education,stationery,8055,Expense,TXN443
23-06-2020,Credit Card,Education,uniform,6091,Expense,TXN444
23-06-2020,Credit Card,Healthcare,medicines,912,Expense,TXN445
24-06-2020,Mobile Wallet,Groceries,festival snacks,347,Expense,TXN446
24-06-2020,Mobile Wallet,Care Essentials,moisturizer,353,Expense,TXN447
24-06-2020,Debit Card,Interest,interest on loan,7569,Income,TXN448
25-06-2020,Debit Card,Financial Dues,late payment fees,2019,Expense,TXN449
25-06-2020,Cash,Rewards,promotion bonus,50,Income,TXN450
25-06-2020,Debit Card,Groceries,kendriya bhandar,1482,Expense,TXN451
26-06-2020,UPI,Groceries,ghee,90,Expense,TXN452
26-06-2020,Credit Card,Groceries,dry fruits,660,Expense,TXN453
27-06-2020,Mobile Wallet,Groceries,biscuits,279,Expense,TXN454
27-06-2020,Credit Card,Interest,bond interest,9965,Income,TXN455
28-06-2020,Mobile Wallet,Care Essentials,salon visit,288,Expense,TXN456
29-06-2020,UPI,Miscellaneous,festive expense,418,Expense,TXN457
30-06-2020,Debit Card,Education,online course,6791,Expense,TXN458
02-07-2020,Other,Pension,pension credit,25513,Income,TXN459
02-07-2020,UPI,Groceries,biscuits,92,Expense,TXN460
03-07-2020,Debit Card,Enrichment,dance class,882,Expense,TXN461
03-07-2020,Mobile Wallet,Groceries,dry fruits,234,Expense,TXN462
03-07-2020,Cash,Care Essentials,shaving kit,157,Expense,TXN463
03-07-2020,Automatic Payment,Salary,performance bonus,53245,Income,TXN464
03-07-2020,Mobile Wallet,Care Essentials,pet grooming,322,Expense,TXN465
04-07-2020,UPI,Groceries,dry fruits,337,Expense,TXN466
04-07-2020,Mobile Wallet,Miscellaneous,survey incentive,120,Income,TXN467
05-07-2020,Automatic Payment,Rent,monthly rent for PG,10701,Expense,TXN468
05-07-2020,Debit Card,Stocks,mutual fund profit,535,Income,TXN469
06-07-2020,Debit Card,Communication,landline bill,680,Expense,TXN470
06-07-2020,Mobile Wallet,Groceries,atta,87,Expense,TXN471
06-07-2020,Mobile Wallet,Groceries,amul butter,135,Expense,TXN472
07-07-2020,Debit Card,Education,books,5795,Expense,TXN473
07-07-2020,Credit Card,Communication,cable tv bill,699,Expense,TXN474
07-07-2020,Debit Card,Communication,internet bill,878,Expense,TXN475
07-07-2020,Cash,Communication,mobile recharge,461,Expense,TXN476
08-07-2020,Mobile Wallet,Groceries,cornflakes,132,Expense,TXN477
09-07-2020,Mobile Wallet,Rewards,promotion bonus,175,Income,TXN478
09-07-2020,Credit Card,Education,tuition fees,4895,Expense,TXN479
09-07-2020,Debit Card,Utilities,sewer charges,515,Expense,TXN480
10-07-2020,Credit Card,Rent,late rent penalty received,5366,Income,TXN481
10-07-2020,Mobile Wallet,Miscellaneous,postage stamps,151,Expense,TXN482
10-07-2020,Credit Card,Interest,bond interest,9803,Income,TXN483
11-07-2020,Credit Card,Utilities,gas bill,554,Expense,TXN484
12-07-2020,UPI,Groceries,veggies,275,Expense,TXN485
12-07-2020,Debit Card,Financial Dues,PPF deposit,3973,Expense,TXN486
13-07-2020,UPI,Groceries,coffee,50,Expense,TXN487
13-07-2020,Mobile Wallet,Groceries,honey,69,Expense,TXN488
14-07-2020,Credit Card,Utilities,electricity bill,570,Expense,TXN489
14-07-2020,Debit Card,Utilities,waste collection,720,Expense,TXN490
14-07-2020,UPI,Groceries,non-veg items,228,Expense,TXN491
14-07-2020,Credit Card,Communication,DTH recharge,750,Expense,TXN492
15-07-2020,Credit Card,Utilities,water bill,543,Expense,TXN493
15-07-2020,Cash,Groceries,snacks,117,Expense,TXN494
15-07-2020,Cash,Groceries,salt,189,Expense,TXN495
15-07-2020,Credit Card,Enrichment,sports equipment,869,Expense,TXN496
15-07-2020,Debit Card,Groceries,dry fruits,726,Expense,TXN497
16-07-2020,Mobile Wallet,Groceries,ice cream,55,Expense,TXN498
16-07-2020,Credit Card,Transportation,cab fare,943,Expense,TXN499
16-07-2020,Debit Card,Education,stationery,3071,Expense,TXN500
18-07-2020,Debit Card,Domestic Help,carpenter,1310,Expense,TXN501
18-07-2020,Debit Card,Groceries,mop and broom,3130,Expense,TXN502
19-07-2020,Credit Card,Interest,FD interest,7033,Income,TXN503
21-07-2020,Credit Card,Enrichment,magazine subscription,888,Expense,TXN504
21-07-2020,Mobile Wallet,Groceries,popcorn,243,Expense,TXN505
22-07-2020,Credit Card,Stocks,securities profit,1823,Income,TXN506
22-07-2020,Mobile Wallet,Miscellaneous,charity donation,132,Expense,TXN507
22-07-2020,Mobile Wallet,Care Essentials,face wash,153,Expense,TXN508
23-07-2020,Debit Card,Financial Dues,retirement fund,8447,Expense,TXN509
23-07-2020,Mobile Wallet,Groceries,fruits,282,Expense,TXN510
24-07-2020,Cash,Groceries,cornflakes,92,Expense,TXN511
24-07-2020,UPI,Care Essentials,moisturizer,241,Expense,TXN512
24-07-2020,UPI,Miscellaneous,tax refund,275,Income,TXN513
25-07-2020,Debit Card,Groceries,dry fruits,781,Expense,TXN514
25-07-2020,Credit Card,Financial Dues,credit card bill,3246,Expense,TXN515
26-07-2020,Credit Card,Discretionary,concert tickets,578,Expense,TXN516
26-07-2020,Credit Card,Education,library fees,3560,Expense,TXN517
26-07-2020,Cash,Groceries,chutney,247,Expense,TXN518
27-07-2020,UPI,Domestic Help,house painting,400,Expense,TXN519
27-07-2020,Debit Card,Financial Dues,retirement fund,3019,Expense,TXN520
28-07-2020,Cash,Healthcare,medicines,152,Expense,TXN521
29-07-2020,Cash,Rewards,referral bonus,184,Income,TXN522
29-07-2020,Mobile Wallet,Healthcare,eye checkup,481,Expense,TXN523
29-07-2020,Mobile Wallet,Discretionary,home decor,460,Expense,TXN524
29-07-2020,Credit Card,Education,stationery,2818,Expense,TXN525
30-07-2020,Debit Card,Domestic Help,babysitter,776,Expense,TXN526
30-07-2020,Mobile Wallet,Rewards,discount voucher,94,Income,TXN527
31-07-2020,Cash,Miscellaneous,subscription,133,Expense,TXN528
31-07-2020,Debit Card,Financial Dues,car loan EMI,2331,Expense,TXN529
31-07-2020,UPI,Care Essentials,contact lens solution,298,Expense,TXN530
31-07-2020,Mobile Wallet,Miscellaneous,contest winning,336,Income,TXN531
31-07-2020,Mobile Wallet,Healthcare,BP monitor,197,Expense,TXN532
01-08-2020,Credit Card,Education,books,1133,Expense,TXN533
01-08-2020,Cash,Rewards,loyalty points,65,Income,TXN534
01-08-2020,Credit Card,Enrichment,hobby supplies,880,Expense,TXN535
01-08-2020,Debit Card,Education,stationery,4219,Expense,TXN536
01-08-2020,UPI,Care Essentials,hair oil,148,Expense,TXN537
02-08-2020,Mobile Wallet,Groceries,yogurt,56,Expense,TXN538
02-08-2020,Cash,Groceries,chutney,194,Expense,TXN539
02-08-2020,Mobile Wallet,Groceries,dry fruits,469,Expense,TXN540
02-08-2020,Mobile Wallet,Groceries,milk,118,Expense,TXN541
03-08-2020,Credit Card,Financial Dues,PPF deposit,4995,Expense,TXN542
04-08-2020,Debit Card,Discretionary,gift items,786,Expense,TXN543
04-08-2020,Other,Rent,monthly rent for hostel,14125,Expense,TXN544
04-08-2020,Cash,Care Essentials,makeup items,337,Expense,TXN545
04-08-2020,Mobile Wallet,Miscellaneous,postage stamps,253,Expense,TXN546
05-08-2020,Debit Card,Education,college fees,1440,Expense,TXN547
05-08-2020,Debit Card,Enrichment,music class,899,Expense,TXN548
05-08-2020,Cheque,Pension,pension credit,27397,Income,TXN549
05-08-2020,Cheque,Salary,bonus payment,50100,Income,TXN550
06-08-2020,Credit Card,Communication,cable tv bill,906,Expense,TXN551
06-08-2020,Debit Card,Communication,internet bill,906,Expense,TXN552
06-08-2020,Cash,Healthcare,medicines,218,Expense,TXN553
07-08-2020,Mobile Wallet,Communication,landline bill,241,Expense,TXN554
07-08-2020,Debit Card,Utilities,sewer charges,772,Expense,TXN555
07-08-2020,Credit Card,Interest,mutual fund interest,7211,Income,TXN556
08-08-2020,Credit Card,Utilities,electricity bill,560,Expense,TXN557
08-08-2020,Credit Card,Utilities,waste collection,534,Expense,TXN558
08-08-2020,Credit Card,Groceries,non-veg items,756,Expense,TXN559
08-08-2020,Credit Card,Communication,DTH recharge,972,Expense,TXN560
09-08-2020,Credit Card,Rent,security deposit received,6608,Income,TXN561
09-08-2020,Credit Card,Utilities,water bill,517,Expense,TXN562
10-08-2020,Credit Card,Enrichment,sports equipment,989,Expense,TXN563
11-08-2020,UPI,Groceries,chips,288,Expense,TXN564
11-08-2020,UPI,Groceries,chips,53,Expense,TXN565
12-08-2020,Mobile Wallet,Miscellaneous,membership fees,57,Expense,TXN566
13-08-2020,Debit Card,Stocks,dividend income,906,Income,TXN567
13-08-2020,UPI,Groceries,chutney,231,Expense,TXN568
13-08-2020,Debit Card,Communication,mobile recharge,724,Expense,TXN569
14-08-2020,Credit Card,Utilities,gas bill,703,Expense,TXN570
14-08-2020,Debit Card,Domestic Help,cook fees,636,Expense,TXN571
15-08-2020,Credit Card,Education,uniform,1549,Expense,TXN572
15-08-2020,Debit Card,Discretionary,gadgets,622,Expense,TXN573
15-08-2020,Mobile Wallet,Miscellaneous,courier charges,480,Expense,TXN574
15-08-2020,Cash,Miscellaneous,tax refund,357,Income,TXN575
15-08-2020,Mobile Wallet,Rewards,referral bonus,167,Income,TXN576
15-08-2020,Mobile Wallet,Care Essentials,salon visit,173,Expense,TXN577
16-08-2020,Mobile Wallet,Miscellaneous,referral bonus,492,Income,TXN578
16-08-2020,Mobile Wallet,Care Essentials,salon visit,151,Expense,TXN579
16-08-2020,Credit Card,Groceries,toiletries,2312,Expense,TXN580
16-08-2020,Cash,Groceries,milk,145,Expense,TXN581
16-08-2020,Credit Card,Groceries,festival snacks,523,Expense,TXN582
17-08-2020,Cash,Groceries,bread,75,Expense,TXN583
18-08-2020,Mobile Wallet,Healthcare,thermometer,426,Expense,TXN584
18-08-2020,Debit Card,Financial Dues,PPF deposit,8620,Expense,TXN585
18-08-2020,Credit Card,Education,uniform,6290,Expense,TXN586
19-08-2020,Credit Card,Stocks,mutual fund profit,657,Income,TXN587
20-08-2020,Mobile Wallet,Groceries,biscuits,165,Expense,TXN588
21-08-2020,Credit Card,Interest,interest on loan,7126,Income,TXN589
23-08-2020,Mobile Wallet,Rewards,app cashback,196,Income,TXN590
24-08-2020,Cash,Care Essentials,toothpaste,216,Expense,TXN591
24-08-2020,Credit Card,Groceries,festival snacks,760,Expense,TXN592
24-08-2020,Mobile Wallet,Groceries,spices,207,Expense,TXN593
24-08-2020,Debit Card,Financial Dues,credit card bill,8322,Expense,TXN594
25-08-2020,Credit Card,Financial Dues,tax payment,8977,Expense,TXN595
26-08-2020,Credit Card,Gifts,graduation gift,693,Income,TXN596
26-08-2020,Mobile Wallet,Groceries,snacks,179,Expense,TXN597
26-08-2020,Credit Card,Domestic Help,plumber,816,Expense,TXN598
27-08-2020,Mobile Wallet,Groceries,buttermilk,258,Expense,TXN599
28-08-2020,Debit Card,Transportation,bike service,706,Expense,TXN600
29-08-2020,Debit Card,Domestic Help,pest control,1142,Expense,TXN601
29-08-2020,Credit Card,Financial Dues,mutual fund SIP,4947,Expense,TXN602
30-08-2020,Debit Card,Healthcare,eye checkup,709,Expense,TXN603
31-08-2020,UPI,Miscellaneous,tax refund,185,Income,TXN604
31-08-2020,Debit Card,Gifts,graduation gift,745,Income,TXN605
01-09-2020,Other,Rent,monthly rent for hostel,15547,Expense,TXN606
01-09-2020,Debit Card,Education,college fees,7741,Expense,TXN607
01-09-2020,Mobile Wallet,Groceries,dal,210,Expense,TXN608
01-09-2020,Debit Card,Enrichment,language classes,836,Expense,TXN609
02-09-2020,Debit Card,Stocks,trading profit,1839,Income,TXN610
03-09-2020,Cash,Healthcare,first aid,410,Expense,TXN611
03-09-2020,Credit Card,Rent,advance rent received,6836,Income,TXN612
03-09-2020,Cash,Groceries,yogurt,50,Expense,TXN613
04-09-2020,Mobile Wallet,Rewards,referral bonus,65,Income,TXN614
04-09-2020,Debit Card,Financial Dues,mutual fund SIP,6679,Expense,TXN615
05-09-2020,Automatic Payment,Pension,gratuity amount,20549,Income,TXN616
05-09-2020,Credit Card,Financial Dues,late payment fees,4570,Expense,TXN617
06-09-2020,Credit Card,Domestic Help,babysitter,991,Expense,TXN618
06-09-2020,Debit Card,Healthcare,dermatologist,768,Expense,TXN619
06-09-2020,Mobile Wallet,Groceries,popcorn,225,Expense,TXN620
06-09-2020,Mobile Wallet,Groceries,dry fruits,474,Expense,TXN621
06-09-2020,Cash,Groceries,buttermilk,125,Expense,TXN622
07-09-2020,Credit Card,Education,books,3331,Expense,TXN623
07-09-2020,Credit Card,Utilities,electricity bill,545,Expense,TXN624
07-09-2020,Bank Transfer,Salary,performance bonus,50595,Income,TXN625
07-09-2020,Mobile Wallet,Domestic Help,maid fees,132,Expense,TXN626
08-09-2020,Debit Card,Communication,internet bill,850,Expense,TXN627
08-09-2020,UPI,Groceries,atta,208,Expense,TXN628
08-09-2020,Debit Card,Utilities,sewer charges,642,Expense,TXN629
08-09-2020,UPI,Groceries,cornflakes,268,Expense,TXN630
09-09-2020,UPI,Rewards,wallet cashback,99,Income,TXN631
09-09-2020,Debit Card,Communication,mobile recharge,582,Expense,TXN632
09-09-2020,Credit Card,Utilities,waste collection,795,Expense,TXN633
09-09-2020,Debit Card,Transportation,toll tax,599,Expense,TXN634
10-09-2020,Credit Card,Utilities,gas bill,688,Expense,TXN635
10-09-2020,Mobile Wallet,Communication,landline bill,250,Expense,TXN636
11-09-2020,Cash,Miscellaneous,tax refund,75,Income,TXN637
11-09-2020,Cash,Care Essentials,makeup items,310,Expense,TXN638
12-09-2020,UPI,Groceries,masala powders,156,Expense,TXN639
12-09-2020,Debit Card,Healthcare,blood test,755,Expense,TXN640
12-09-2020,UPI,Discretionary,electronics,207,Expense,TXN641
13-09-2020,UPI,Miscellaneous,courier charges,198,Expense,TXN642
13-09-2020,UPI,Groceries,festival snacks,381,Expense,TXN643
13-09-2020,Credit Card,Groceries,festival snacks,711,Expense,TXN644
14-09-2020,Credit Card,Discretionary,entertainment,816,Expense,TXN645
14-09-2020,Debit Card,Utilities,water bill,570,Expense,TXN646
14-09-2020,Mobile Wallet,Domestic Help,watchman tip,386,Expense,TXN647
14-09-2020,UPI,Communication,DTH recharge,363,Expense,TXN648
15-09-2020,UPI,Groceries,tea,180,Expense,TXN649
15-09-2020,Credit Card,Communication,cable tv bill,678,Expense,TXN650
16-09-2020,Mobile Wallet,Groceries,sugar,205,Expense,TXN651
16-09-2020,Cash,Miscellaneous,anniversary expense,471,Expense,TXN652
16-09-2020,Debit Card,Groceries,non-veg items,547,Expense,TXN653
16-09-2020,UPI,Groceries,festival snacks,353,Expense,TXN654
18-09-2020,Cash,Miscellaneous,legal fees,362,Expense,TXN655
20-09-2020,Credit Card,Enrichment,musical instrument,967,Expense,TXN656
20-09-2020,Debit Card,Groceries,mop and broom,3514,Expense,TXN657
21-09-2020,Cash,Groceries,chips,117,Expense,TXN658
21-09-2020,Debit Card,Interest,bond interest,6840,Income,TXN659
22-09-2020,UPI,Rewards,discount voucher,152,Income,TXN660
22-09-2020,UPI,Care Essentials,salon visit,415,Expense,TXN661
22-09-2020,Cash,Groceries,festival snacks,389,Expense,TXN662
23-09-2020,UPI,Miscellaneous,survey incentive,423,Income,TXN663
23-09-2020,UPI,Miscellaneous,contest winning,99,Income,TXN664
24-09-2020,Mobile Wallet,Care Essentials,pet food,113,Expense,TXN665
24-09-2020,Credit Card,Interest,certificate deposit,6013,Income,TXN666
25-09-2020,Cash,Groceries,pickles,228,Expense,TXN667
25-09-2020,Debit Card,Education,workshop fees,4014,Expense,TXN668
25-09-2020,UPI,Care Essentials,baby care items,380,Expense,TXN669
26-09-2020,Debit Card,Financial Dues,investment deposit,6425,Expense,TXN670
26-09-2020,Cash,Groceries,spices,260,Expense,TXN671
26-09-2020,Debit Card,Enrichment,subscription fees,960,Expense,TXN672
27-09-2020,Cash,Groceries,veggies,204,Expense,TXN673
27-09-2020,Mobile Wallet,Groceries,sugar,274,Expense,TXN674
28-09-2020,Debit Card,Education,books,7456,Expense,TXN675
28-09-2020,Credit Card,Stocks,equity sale,1488,Income,TXN676
28-09-2020,Credit Card,Financial Dues,PPF deposit,2074,Expense,TXN677
29-09-2020,Credit Card,Financial Dues,mutual fund SIP,3234,Expense,TXN678
30-09-2020,Cash,Care Essentials,toothpaste,318,Expense,TXN679
30-09-2020,Credit Card,Education,library fees,4245,Expense,TXN680
01-10-2020,Credit Card,Rent,rent received from tenant,5530,Income,TXN681
01-10-2020,Debit Card,Enrichment,art classes,875,Expense,TXN682
03-10-2020,Other,Salary,annual bonus,51351,Income,TXN683
03-10-2020,Mobile Wallet,Rewards,reward redemption,124,Income,TXN684
03-10-2020,Debit Card,Education,library fees,1893,Expense,TXN685
04-10-2020,Cash,Groceries,chutney,177,Expense,TXN686
04-10-2020,Debit Card,Financial Dues,car loan EMI,2606,Expense,TXN687
04-10-2020,Credit Card,Groceries,non-veg items,568,Expense,TXN688
04-10-2020,Cheque,Rent,rent paid for apartment,13893,Expense,TXN689
05-10-2020,Credit Card,Communication,cable tv bill,606,Expense,TXN690
05-10-2020,Debit Card,Utilities,water bill,741,Expense,TXN691
05-10-2020,Credit Card,Stocks,stock dividend,1064,Income,TXN692
05-10-2020,UPI,Healthcare,supplements,408,Expense,TXN693
06-10-2020,Credit Card,Domestic Help,babysitter,843,Expense,TXN694
06-10-2020,Cash,Groceries,coffee,61,Expense,TXN695
06-10-2020,Cash,Groceries,milk,128,Expense,TXN696
06-10-2020,UPI,Groceries,cornflakes,268,Expense,TXN697
07-10-2020,Cheque,Pension,superannuation,27190,Income,TXN698
08-10-2020,UPI,Rewards,wallet cashback,126,Income,TXN699
08-10-2020,Cash,Care Essentials,soap,113,Expense,TXN700
08-10-2020,Debit Card,Education,coaching fees,4813,Expense,TXN701
09-10-2020,Cash,Groceries,non-veg items,472,Expense,TXN702
09-10-2020,Mobile Wallet,Groceries,fruits,184,Expense,TXN703
09-10-2020,Credit Card,Communication,landline bill,840,Expense,TXN704
