Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
10-06-2020,Cash,Groceries,festival snacks,471,Expense,TXN404
11-06-2020,UPI,Groceries,salt,76,Expense,TXN405
11-06-2020,Credit Card,Utilities,electricity bill,887,Expense,TXN406
12-06-2020,UPI,Groceries,chips,181,Expense,TXN407
12-06-2020,Cash,Groceries,dry fruits,411,Expense,TXN408
12-06-2020,Cash,Miscellaneous,wedding expense,63,Expense,TXN409
12-06-2020,Credit Card,Domestic Help,babysitter,1047,Expense,TXN410
14-06-2020,Credit Card,Stocks,stock profit,1422,Income,TXN411
14-06-2020,Cash,Groceries,buttermilk,236,Expense,TXN412
15-06-2020,UPI,Care Essentials,salon visit,408,Expense,TXN413
15-06-2020,UPI,Discretionary,entertainment,318,Expense,TXN414
15-06-2020,UPI,Care Essentials,sunscreen,401,Expense,TXN415
15-06-2020,Debit Card,Communication,landline bill,759,Expense,TXN416
15-06-2020,Credit Card,Utilities,gas bill,824,Expense,TXN417
15-06-2020,UPI,Groceries,chutney,177,Expense,TXN418
15-06-2020,UPI,Rewards,loyalty points,67,Income,TXN419
15-06-2020,Debit Card,Healthcare,dermatologist,830,Expense,TXN420
17-06-2020,Cash,Miscellaneous,anniversary expense,156,Expense,TXN421
17-06-2020,UPI,Education,workshop fees,372,Expense,TXN422
17-06-2020,Cash,Care Essentials,contact lens solution,267,Expense,TXN423
17-06-2020,Debit Card,Transportation,puncture repair,649,Expense,TXN424
17-06-2020,Mobile Wallet,Groceries,ice cream,290,Expense,TXN425
18-06-2020,Credit Card,Interest,mutual fund interest,7639,Income,TXN426
19-06-2020,Debit Card,Stocks,equity sale,1578,Income,TXN427
19-06-2020,Debit Card,Groceries,non-veg items,504,Expense,TXN428
20-06-2020,Credit Card,Enrichment,art supplies,831,Expense,TXN429
20-06-2020,Credit Card,Domestic Help,driver salary,1233,Expense,TXN430
20-06-2020,Mobile Wallet,Rewards,reward redemption,52,Income,TXN431
21-06-2020,Mobile Wallet,Groceries,fruits,69,Expense,TXN432
21-06-2020,Cash,Groceries,festival snacks,246,Expense,TXN433
21-06-2020,Cash,Groceries,coffee,109,Expense,TXN434
22-06-2020,Credit Card,Enrichment,sports equipment,975,Expense,TXN435
22-06-2020,Mobile Wallet,Groceries,fruits,288,Expense,TXN436
23-06-2020,Credit Card,Financial Dues,late payment fees,6127,Expense,TXN437
23-06-2020,UPI,Miscellaneous,rebate amount,391,Income,TXN438
23-06-2020,Credit Card,Healthcare,dentist,554,Expense,TXN439
23-06-2020,Mobile Wallet,Groceries,fruits,201,Expense,TXN440
24-06-2020,Credit Card,Groceries,festival stuff,3005,Expense,TXN441
24-06-2020,Debit Card,Domestic Help,home repair,713,Expense,TXN442
25-06-2020,Credit Card,Interest,dividend income,6188,Income,TXN443
25-06-2020,Debit Card,Groceries,non-veg items,591,Expense,TXN444
25-06-2020,Mobile Wallet,Groceries,oats,281,Expense,TXN445
25-06-2020,Mobile Wallet,Groceries,buns,239,Expense,TXN446
27-06-2020,Credit Card,Financial Dues,credit card bill,8410,Expense,TXN447
27-06-2020,Cash,Miscellaneous,referral bonus,406,Income,TXN448
28-06-2020,Credit Card,Financial Dues,mutual fund SIP,6436,Expense,TXN449
28-06-2020,Debit Card,Financial Dues,insurance premium,2417,Expense,TXN450
29-06-2020,Mobile Wallet,Care Essentials,hair oil,247,Expense,TXN451
30-06-2020,UPI,Miscellaneous,charity donation,237,Expense,TXN452
02-07-2020,UPI,Miscellaneous,rebate amount,248,Income,TXN453
02-07-2020,Credit Card,Enrichment,swimming class,997,Expense,TXN454
03-07-2020,Debit Card,Discretionary,dining out,959,Expense,TXN455
03-07-2020,Bank Transfer,Education,workshop fees,10051,Expense,TXN456
03-07-2020,Mobile Wallet,Healthcare,BP monitor,427,Expense,TXN457
03-07-2020,UPI,Groceries,dry fruits,498,Expense,TXN458
03-07-2020,Automatic Payment,Pension,pension fund,47342,Income,TXN459
03-07-2020,UPI,Groceries,yogurt,237,Expense,TXN460
04-07-2020,Cheque,Salary,bonus payment,66804,Income,TXN461
04-07-2020,UPI,Groceries,non-veg items,464,Expense,TXN462
05-07-2020,Credit Card,Financial Dues,gold loan EMI,4423,Expense,TXN463
05-07-2020,Credit Card,Domestic Help,gardener,1461,Expense,TXN464
05-07-2020,Cash,Care Essentials,baby care items,356,Expense,TXN465
05-07-2020,Bank Transfer,Rent,maintenance charges,10937,Expense,TXN466
06-07-2020,Mobile Wallet,Care Essentials,deodorant,229,Expense,TXN467
06-07-2020,Mobile Wallet,Groceries,jam,76,Expense,TXN468
06-07-2020,Debit Card,Financial Dues,gold loan EMI,6996,Expense,TXN469
07-07-2020,Debit Card,Communication,landline bill,599,Expense,TXN470
07-07-2020,Mobile Wallet,Groceries,curd,136,Expense,TXN471
07-07-2020,UPI,Groceries,chocolate,61,Expense,TXN472
08-07-2020,Credit Card,Education,tuition fees,3083,Expense,TXN473
08-07-2020,Credit Card,Communication,internet bill,968,Expense,TXN474
08-07-2020,Debit Card,Financial Dues,mutual fund SIP,9580,Expense,TXN475
08-07-2020,Debit Card,Enrichment,art supplies,805,Expense,TXN476
08-07-2020,Debit Card,Utilities,water bill,889,Expense,TXN477
08-07-2020,Mobile Wallet,Rewards,credit card reward,172,Income,TXN478
09-07-2020,UPI,Groceries,bread,138,Expense,TXN479
09-07-2020,Credit Card,Rent,security deposit received,5203,Income,TXN480
10-07-2020,Credit Card,Utilities,waste collection,686,Expense,TXN481
10-07-2020,UPI,Rewards,wallet cashback,180,Income,TXN482
10-07-2020,Credit Card,Utilities,electricity bill,691,Expense,TXN483
11-07-2020,Debit Card,Interest,post office interest,7332,Income,TXN484
11-07-2020,UPI,Communication,mobile recharge,452,Expense,TXN485
11-07-2020,Cash,Groceries,cornflakes,170,Expense,TXN486
12-07-2020,Mobile Wallet,Communication,DTH recharge,372,Expense,TXN487
13-07-2020,Mobile Wallet,Groceries,festival snacks,247,Expense,TXN488
13-07-2020,Credit Card,Interest,bond interest,8803,Income,TXN489
13-07-2020,Mobile Wallet,Miscellaneous,survey incentive,254,Income,TXN490
13-07-2020,UPI,Communication,cable tv bill,294,Expense,TXN491
14-07-2020,Mobile Wallet,Groceries,jam,94,Expense,TXN492
14-07-2020,Debit Card,Utilities,sewer charges,569,Expense,TXN493
14-07-2020,UPI,Groceries,coffee,66,Expense,TXN494
14-07-2020,Debit Card,Utilities,gas bill,577,Expense,TXN495
14-07-2020,Cash,Groceries,non-veg items,360,Expense,TXN496
15-07-2020,Credit Card,Enrichment,subscription fees,826,Expense,TXN497
15-07-2020,Mobile Wallet,Groceries,snacks,283,Expense,TXN498
15-07-2020,Cash,Rewards,discount voucher,71,Income,TXN499
15-07-2020,UPI,Care Essentials,salon visit,372,Expense,TXN500
16-07-2020,Debit Card,Stocks,IPO allotment,1200,Income,TXN501
16-07-2020,Mobile Wallet,Miscellaneous,contest winning,412,Income,TXN502
17-07-2020,Cash,Groceries,veggies,61,Expense,TXN503
17-07-2020,Credit Card,Financial Dues,gold loan EMI,3349,Expense,TXN504
18-07-2020,Cheque,Education,online course,13381,Expense,TXN505
18-07-2020,UPI,Groceries,sugar,186,Expense,TXN506
18-07-2020,UPI,Miscellaneous,birthday expense,339,Expense,TXN507
19-07-2020,Cash,Groceries,festival snacks,393,Expense,TXN508
20-07-2020,Debit Card,Groceries,festival stuff,1169,Expense,TXN509
20-07-2020,Mobile Wallet,Miscellaneous,fine payment,64,Expense,TXN510
20-07-2020,Cash,Healthcare,protein powder,347,Expense,TXN511
21-07-2020,UPI,Miscellaneous,wedding expense,395,Expense,TXN512
22-07-2020,Credit Card,Healthcare,blood test,958,Expense,TXN513
23-07-2020,Other,Education,uniform,11926,Expense,TXN514
23-07-2020,Debit Card,Domestic Help,cook fees,1106,Expense,TXN515
24-07-2020,Credit Card,Stocks,trading profit,785,Income,TXN516
24-07-2020,UPI,Groceries,yogurt,81,Expense,TXN517
25-07-2020,Cash,Care Essentials,moisturizer,273,Expense,TXN518
25-07-2020,Credit Card,Domestic Help,electrician,673,Expense,TXN519
27-07-2020,Cash,Discretionary,concert tickets,233,Expense,TXN520
27-07-2020,Mobile Wallet,Groceries,festival snacks,384,Expense,TXN521
27-07-2020,UPI,Care Essentials,face wash,307,Expense,TXN522
27-07-2020,UPI,Groceries,festival snacks,300,Expense,TXN523
28-07-2020,Mobile Wallet,Groceries,atta,62,Expense,TXN524
28-07-2020,Debit Card,Financial Dues,car loan EMI,4005,Expense,TXN525
28-07-2020,UPI,Groceries,jam,98,Expense,TXN526
28-07-2020,Debit Card,Education,stationery,6835,Expense,TXN527
28-07-2020,Cash,Transportation,toll tax,131,Expense,TXN528
01-08-2020,Mobile Wallet,Groceries,bread,120,Expense,TXN529
01-08-2020,Credit Card,Enrichment,subscription fees,996,Expense,TXN530
02-08-2020,Debit Card,Groceries,festival snacks,794,Expense,TXN531
02-08-2020,Credit Card,Gifts,cash gift,951,Income,TXN532
02-08-2020,UPI,Groceries,spices,116,Expense,TXN533
04-08-2020,Net Banking,Rent,rent paid to houseowner,10450,Expense,TXN534
04-08-2020,Other,Pension,senior benefits,41597,Income,TXN535
05-08-2020,Debit Card,Groceries,festival snacks,504,Expense,TXN536
05-08-2020,UPI,Groceries,milk,262,Expense,TXN537
06-08-2020,Bank Transfer,Salary,bonus payment,61242,Income,TXN538
06-08-2020,Debit Card,Discretionary,gaming,885,Expense,TXN539
06-08-2020,Debit Card,Financial Dues,education loan EMI,5671,Expense,TXN540
06-08-2020,Automatic Payment,Education,school fees,13868,Expense,TXN541
07-08-2020,UPI,Groceries,jam,218,Expense,TXN542
08-08-2020,Mobile Wallet,Groceries,chips,176,Expense,TXN543
08-08-2020,Other,Education,books,10081,Expense,TXN544
08-08-2020,Debit Card,Education,school supplies,882,Expense,TXN545
08-08-2020,Credit Card,Groceries,festival snacks,550,Expense,TXN546
08-08-2020,Credit Card,Enrichment,yoga classes,820,Expense,TXN547
09-08-2020,Credit Card,Utilities,waste collection,886,Expense,TXN548
09-08-2020,Mobile Wallet,Communication,internet bill,297,Expense,TXN549
09-08-2020,Mobile Wallet,Communication,DTH recharge,234,Expense,TXN550
09-08-2020,Debit Card,Financial Dues,credit card bill,8471,Expense,TXN551
09-08-2020,UPI,Miscellaneous,deposit return,156,Income,TXN552
09-08-2020,Credit Card,Rent,rent received in cash,7900,Income,TXN553
09-08-2020,Credit Card,Utilities,gas bill,779,Expense,TXN554
10-08-2020,Credit Card,Domestic Help,house painting,1004,Expense,TXN555
10-08-2020,UPI,Care Essentials,face wash,471,Expense,TXN556
10-08-2020,Debit Card,Financial Dues,PPF deposit,9913,Expense,TXN557
10-08-2020,Credit Card,Communication,cable tv bill,964,Expense,TXN558
10-08-2020,Mobile Wallet,Groceries,bread,150,Expense,TXN559
10-08-2020,Mobile Wallet,Groceries,sugar,297,Expense,TXN560
11-08-2020,Mobile Wallet,Groceries,dry fruits,421,Expense,TXN561
12-08-2020,Credit Card,Interest,mutual fund interest,6104,Income,TXN562
12-08-2020,UPI,Groceries,veggies,141,Expense,TXN563
12-08-2020,Debit Card,Utilities,sewer charges,659,Expense,TXN564
12-08-2020,UPI,Rewards,wallet cashback,155,Income,TXN565
13-08-2020,Cash,Miscellaneous,fine payment,93,Expense,TXN566
13-08-2020,Debit Card,Utilities,water bill,677,Expense,TXN567
13-08-2020,Debit Card,Communication,landline bill,504,Expense,TXN568
13-08-2020,Debit Card,Communication,mobile recharge,947,Expense,TXN569
14-08-2020,Credit Card,Utilities,electricity bill,742,Expense,TXN570
14-08-2020,Credit Card,Healthcare,antiseptic,886,Expense,TXN571
14-08-2020,Debit Card,Enrichment,magazine subscription,987,Expense,TXN572
16-08-2020,Mobile Wallet,Rewards,credit card reward,118,Income,TXN573
16-08-2020,Mobile Wallet,Groceries,honey,177,Expense,TXN574
16-08-2020,Cash,Miscellaneous,anniversary expense,471,Expense,TXN575
16-08-2020,UPI,Groceries,tea,148,Expense,TXN576
17-08-2020,Debit Card,Stocks,stock dividend,1292,Income,TXN577
17-08-2020,Credit Card,Groceries,non-veg items,670,Expense,TXN578
19-08-2020,UPI,Miscellaneous,tax refund,168,Income,TXN579
19-08-2020,Cash,Groceries,pickles,141,Expense,TXN580
20-08-2020,Credit Card,Groceries,dry fruits,550,Expense,TXN581
20-08-2020,Credit Card,Groceries,cleaning supplies,1606,Expense,TXN582
21-08-2020,Credit Card,Domestic Help,plumber,904,Expense,TXN583
22-08-2020,UPI,Groceries,bread,84,Expense,TXN584
22-08-2020,Debit Card,Healthcare,antiseptic,573,Expense,TXN585
23-08-2020,Debit Card,Healthcare,eye checkup,567,Expense,TXN586
23-08-2020,Debit Card,Financial Dues,personal loan EMI,2113,Expense,TXN587
23-08-2020,Mobile Wallet,Groceries,non-veg items,345,Expense,TXN588
24-08-2020,Debit Card,Education,library fees,3288,Expense,TXN589
25-08-2020,Credit Card,Stocks,equity sale,1521,Income,TXN590
25-08-2020,Cash,Rewards,reward redemption,170,Income,TXN591
25-08-2020,Debit Card,Domestic Help,pest control,1449,Expense,TXN592
26-08-2020,UPI,Groceries,spices,179,Expense,TXN593
26-08-2020,Credit Card,Discretionary,gadgets,654,Expense,TXN594
26-08-2020,Mobile Wallet,Care Essentials,beauty products,175,Expense,TXN595
27-08-2020,UPI,Groceries,dry fruits,314,Expense,TXN596
27-08-2020,Cash,Miscellaneous,unexpected repairs,282,Expense,TXN597
28-08-2020,Cash,Groceries,chocolate,180,Expense,TXN598
29-08-2020,Debit Card,Financial Dues,personal loan EMI,8808,Expense,TXN599
30-08-2020,Debit Card,Interest,dividend income,8451,Income,TXN600
30-08-2020,UPI,Care Essentials,soap,499,Expense,TXN601
30-08-2020,Cash,Care Essentials,deodorant,267,Expense,TXN602
30-08-2020,Credit Card,Education,online course,2145,Expense,TXN603
31-08-2020,Mobile Wallet,Miscellaneous,referral bonus,186,Income,TXN604
31-08-2020,Cash,Care Essentials,sunscreen,451,Expense,TXN605
31-08-2020,Debit Card,Transportation,car repair,514,Expense,TXN606
01-09-2020,Other,Salary,salary arrears,74444,Income,TXN607
01-09-2020,Credit Card,Enrichment,gym membership,842,Expense,TXN608
01-09-2020,Cash,Miscellaneous,expense reimbursement,298,Income,TXN609
01-09-2020,Cash,Groceries,spices,178,Expense,TXN610
03-09-2020,Net Banking,Pension,pension credit,45022,Income,TXN611
03-09-2020,Cash,Miscellaneous,legal fees,118,Expense,TXN612
03-09-2020,UPI,Rewards,app cashback,194,Income,TXN613
03-09-2020,Debit Card,Stocks,capital gain,1069,Income,TXN614
04-09-2020,Debit Card,Groceries,non-veg items,631,Expense,TXN615
04-09-2020,UPI,Groceries,coffee,178,Expense,TXN616
05-09-2020,Credit Card,Education,college fees,3130,Expense,TXN617
05-09-2020,Mobile Wallet,Groceries,bread,190,Expense,TXN618
05-09-2020,Automatic Payment,Rent,monthly rent for hostel,10749,Expense,TXN619
05-09-2020,Debit Card,Utilities,gas bill,986,Expense,TXN620
05-09-2020,Credit Card,Groceries,festival snacks,694,Expense,TXN621
05-09-2020,Mobile Wallet,Healthcare,first aid,311,Expense,TXN622
06-09-2020,Credit Card,Discretionary,theme park,992,Expense,TXN623
06-09-2020,Debit Card,Financial Dues,personal loan EMI,7763,Expense,TXN624
07-09-2020,UPI,Groceries,buttermilk,231,Expense,TXN625
07-09-2020,Debit Card,Communication,mobile recharge,804,Expense,TXN626
07-09-2020,Credit Card,Communication,landline bill,845,Expense,TXN627
08-09-2020,Credit Card,Healthcare,first aid,889,Expense,TXN628
08-09-2020,Debit Card,Communication,internet bill,879,Expense,TXN629
08-09-2020,Cash,Groceries,ghee,299,Expense,TXN630
08-09-2020,Mobile Wallet,Groceries,bread,156,Expense,TXN631
09-09-2020,Credit Card,Rent,rent received in cash,5349,Income,TXN632
09-09-2020,Debit Card,Financial Dues,bank charges,8573,Expense,TXN633
10-09-2020,Credit Card,Stocks,share market gain,1481,Income,TXN634
10-09-2020,Mobile Wallet,Domestic Help,dry cleaning,466,Expense,TXN635
10-09-2020,Mobile Wallet,Groceries,dry fruits,365,Expense,TXN636
11-09-2020,Debit Card,Domestic Help,gardener,1186,Expense,TXN637
11-09-2020,Cash,Groceries,bread,122,Expense,TXN638
11-09-2020,Debit Card,Utilities,sewer charges,575,Expense,TXN639
11-09-2020,Credit Card,Financial Dues,credit card bill,5039,Expense,TXN640
11-09-2020,Cash,Care Essentials,spa,118,Expense,TXN641
13-09-2020,Debit Card,Communication,cable tv bill,530,Expense,TXN642
13-09-2020,Debit Card,Communication,DTH recharge,624,Expense,TXN643
13-09-2020,Debit Card,Utilities,waste collection,659,Expense,TXN644
14-09-2020,Mobile Wallet,Groceries,dry fruits,219,Expense,TXN645
14-09-2020,Credit Card,Utilities,water bill,940,Expense,TXN646
14-09-2020,Mobile Wallet,Groceries,milk,236,Expense,TXN647
14-09-2020,Mobile Wallet,Transportation,uber ride,348,Expense,TXN648
14-09-2020,Cash,Miscellaneous,festive expense,429,Expense,TXN649
15-09-2020,Debit Card,Utilities,electricity bill,839,Expense,TXN650
15-09-2020,Debit Card,Financial Dues,personal loan EMI,7862,Expense,TXN651
15-09-2020,Debit Card,Domestic Help,plumber,847,Expense,TXN652
15-09-2020,Mobile Wallet,Groceries,non-veg items,220,Expense,TXN653
16-09-2020,UPI,Care Essentials,pet food,466,Expense,TXN654
16-09-2020,Debit Card,Financial Dues,tax payment,7237,Expense,TXN655
17-09-2020,Credit Card,Discretionary,dining out,871,Expense,TXN656
17-09-2020,Debit Card,Interest,bond interest,6205,Income,TXN657
17-09-2020,Mobile Wallet,Miscellaneous,security refund,218,Income,TXN658
18-09-2020,UPI,Groceries,salt,279,Expense,TXN659
18-09-2020,UPI,Groceries,biscuits,298,Expense,TXN660
18-09-2020,Debit Card,Education,school supplies,868,Expense,TXN661
18-09-2020,Credit Card,Groceries,kitchen items,1869,Expense,TXN662
19-09-2020,Debit Card,Healthcare,sanitary pads,620,Expense,TXN663
19-09-2020,Cash,Rewards,discount voucher,199,Income,TXN664
19-09-2020,Cash,Groceries,dry fruits,344,Expense,TXN665
21-09-2020,Cash,Miscellaneous,security refund,347,Income,TXN666
21-09-2020,Mobile Wallet,Groceries,jam,295,Expense,TXN667
22-09-2020,Cheque,Education,books,13117,Expense,TXN668
22-09-2020,Mobile Wallet,Groceries,oats,291,Expense,TXN669
23-09-2020,Cash,Groceries,jam,265,Expense,TXN670
23-09-2020,Cash,Groceries,ghee,148,Expense,TXN671
23-09-2020,UPI,Groceries,non-veg items,227,Expense,TXN672
24-09-2020,Mobile Wallet,Care Essentials,moisturizer,106,Expense,TXN673
24-09-2020,Debit Card,Enrichment,hobby supplies,949,Expense,TXN674
26-09-2020,Debit Card,Education,school supplies,7243,Expense,TXN675
26-09-2020,Credit Card,Interest,bond interest,5535,Income,TXN676
27-09-2020,UPI,Rewards,app cashback,90,Income,TXN677
27-09-2020,Cash,Miscellaneous,fine payment,72,Expense,TXN678
27-09-2020,Cash,Groceries,eggs,259,Expense,TXN679
29-09-2020,Mobile Wallet,Care Essentials,beauty products,286,Expense,TXN680
30-09-2020,Cash,Care Essentials,spa,218,Expense,TXN681
30-09-2020,Credit Card,Enrichment,musical instrument,939,Expense,TXN682
30-09-2020,Bank Transfer,Education,library fees,12722,Expense,TXN683
01-10-2020,Bank Transfer,Rent,rent paid to houseowner,13514,Expense,TXN684
02-10-2020,UPI,Miscellaneous,insurance claim,60,Income,TXN685
03-10-2020,Mobile Wallet,Groceries,bread,281,Expense,TXN686
03-10-2020,Credit Card,Transportation,ola ride,877,Expense,TXN687
04-10-2020,Credit Card,Financial Dues,home loan EMI,2789,Expense,TXN688
04-10-2020,Debit Card,Financial Dues,bank charges,3986,Expense,TXN689
04-10-2020,Debit Card,Enrichment,sports coaching,865,Expense,TXN690
04-10-2020,Mobile Wallet,Healthcare,medicines,181,Expense,TXN691
05-10-2020,Cash,Groceries,masala powders,61,Expense,TXN692
06-10-2020,Other,Pension,government pension,45160,Income,TXN693
06-10-2020,Debit Card,Interest,interest on loan,7799,Income,TXN694
06-10-2020,Debit Card,Financial Dues,gold loan EMI,6901,Expense,TXN695
06-10-2020,Cheque,Salary,salary credit,73543,Income,TXN696
06-10-2020,Debit Card,Healthcare,protein powder,504,Expense,TXN697
07-10-2020,Debit Card,Domestic Help,home repair,714,Expense,TXN698
07-10-2020,Debit Card,Education,school fees,5050,Expense,TXN699
07-10-2020,Debit Card,Communication,mobile recharge,548,Expense,TXN700
07-10-2020,Debit Card,Utilities,waste collection,569,Expense,TXN701
07-10-2020,UPI,Groceries,cornflakes,272,Expense,TXN702
07-10-2020,UPI,Groceries,festival snacks,494,Expense,TXN703
07-10-2020,UPI,Groceries,festival snacks,218,Expense,TXN704
08-10-2020,Cash,Groceries,non-veg items,377,Expense,TXN705
08-10-2020,Mobile Wallet,Care Essentials,makeup items,363,Expense,TXN706
